股票代码,股票简称,行业名称1,报表类型编码,托宾Q值A,EVA率口径一,销售EVA率口径一,现金流到期债务保障倍数,净资产收益率增长率A,营业利润增长率A,现金股利保障倍数,盈利波动性,应付账款周转率A,净利润现金净含量,营运指数,市盈率PE1,Oscore,Zscore
777,公司0777,电气机械,A,3.1447722680303793,-0.041316063277562744,-0.15434632845676055,-8.61933470657036,12.258096946330664,3.1032028199505466,,0.10472929387053234,1.381191713737611,-0.10057875291832907,3.5484698806498787,13.887346346153944,-7.048658368410213,1.8677130711574537
193,公司0193,计算机软件,A,1.9547129174461981,-0.03553181377235064,-0.2083232529633246,60.86846565056341,-22.43335126445176,-5.459189201723278,,0.23949329797660596,1.5443760743199955,7.942569098480552,5.532895594003886,10.332692970219787,-8.706720359270772,3.1390313449118534
356,公司0356,批发零售,A,1.9393795695412241,-0.04035493464784399,-0.16654462388811136,-10.068959112786802,-1.9282561033779135,,,0.1822809214978017,3.197317865585641,1.073644830042754,3.729377399020215,16.68959406876391,-7.377372019943054,2.1737131053745085
782,公司0782,房地产,A,1.136040145768765,-0.007050943130659378,-0.07746587440536855,-76.38236713837273,,10.96653332586973,,0.23245705130587171,1.3528486372702526,5.832280465386696,3.848104297359579,8.485740110074873,-7.35974156630429,2.327401858648562
112,公司0112,房地产,A,2.9643880696656724,0.00934930796125237,0.10930131144072391,22.05555271922233,,1.9920061557222386,,0.14828958409716111,2.917613285795161,-0.3469424015913729,0.6481139434533931,6.190685195039083,-8.623772548806134,3.3452847786072675
815,公司0815,货币金融服务,A,4.381750800480425,-0.0070892849014922606,0.04967662986450215,-10.19330953160664,-12.015455572666767,2.6253927367150727,,0.12908591795779514,1.860241589519133,5.887563073295662,4.797552034865543,9.79793117456575,-7.511164055112977,2.7798907859356254
339,公司0339,货币金融服务,A,4.274334058396734,0.05519560134645321,0.06896132618263595,48.9447662851144,-6.376051779214873,3.789959442176177,,0.07559880126318905,3.2620991489750253,10.267640331773528,3.433767813018327,19.367320797272676,-9.54127162172783,4.35783130756184
620,公司0620,货币金融服务,B,1.3984706940579532,-0.033643883685095875,-0.010895382678133643,3.6207928215433327,5.080561046127803,1.4626966461639093,-0.6788623818865012,0.08515336047740439,4.546069293944449,2.5970827468112376,3.576860775173576,2.6474127726164642,-7.761456775041751,3.095042787121437
396,公司0396,计算机软件,A,2.3674866913938546,-0.02750811054228329,-0.07542355597988028,17.32152391724239,19.199652419364085,15.178732203136576,2.295684029651539,0.1475143163799341,3.8329873352818415,12.87278473850893,6.360065617967283,11.201737465867817,-8.707065156142205,3.66559935893
355,公司0355,房地产,A,8.768330159879195,0.030795905103719177,-0.04067352370556892,70.88098013262574,12.62299037235012,16.12487072939437,,0.08323295588437563,,4.15332789847402,2.4848762551889663,21.03108772257105,-9.798264900933079,4.314765124593716
338,公司0338,批发零售,A,1.5572911244122174,0.01296221909599165,0.020492049958816518,-33.55217694563213,,-1.624189702504137,,0.06899340363945757,3.624007697627013,4.170600438528087,1.1899564978015071,14.410773164320027,-7.428258669774752,2.2931335301173887
24,公司0024,专用设备,A,1.6070019723968811,-0.014124863004836126,-0.08140248521593332,-12.907976554886481,-7.385681772811707,-0.1283842413931584,,0.1660072230668576,3.4399298337892983,2.0018259405873904,6.350877020145407,20.63318300588687,-6.527904776827573,1.7261648836375838
819,公司0819,专用设备,A,2.7122920815675817,0.03247212508203533,-0.028730331730526387,-53.775845160936406,-5.747221953626573,0.013224246502539394,,0.19582803196069948,1.835379311948698,0.4460627058233957,0.35305460680195266,-60.29456469213881,-7.4512192235231,2.0942869860561775
685,公司0685,计算机软件,B,2.466417749154822,0.02423841741954201,-0.012387122175974097,59.40953010579956,1.5600072066428972,8.248911579972736,7.03682211178473,0.1485720077236898,2.4247328803793065,10.111343772223334,8.485722937401963,15.957124752692998,-8.672839648479389,3.450539583293877
830,公司0830,化学制品,C,2.099448985613164,-0.012256047832665855,-0.09777756399158766,-8.720461102629542,22.92186699341596,12.640996998114547,,0.2094902730716361,2.24786419884008,0.9011909908193299,2.8134624524785083,6.315542745418908,-6.330739424817858,1.6834353126252244
506,公司0506,专用设备,A,3.617312958827667,0.032746869005806395,0.11037606806501676,59.276490937838005,,-8.922969269097873,,0.06801388384714403,3.6274345682978,10.68822730981233,3.817443376889023,18.153177362735825,-9.7984495097867,4.637573629474373
864,公司0864,电气机械,A,3.5207040018613838,-0.015965392550713643,-0.1441145950668772,32.99312248178283,7.622397502061066,-3.7654821761579385,,0.06988089651449304,,2.8291229650038616,2.6250309929409923,32.384059329418236,-8.393070225702974,2.803897393176325
74,公司0074,货币金融服务,A,2.630549845550304,-0.016435492418890005,0.04434243701402668,32.02489776882787,9.69577331718924,6.140125184516342,,0.09085178415143673,4.525681832600883,3.6603442192635836,3.8908199523154994,22.676442845313925,-7.454868306905556,2.0788980247538955
322,公司0322,货币金融服务,A,3.0755365232894945,-0.025235588765036628,-0.056733192576704936,-55.47211164160927,-12.130363594462464,-16.616859242751364,,0.2823742160150098,,0.558539093779229,0.8048731795982152,11.845924937419454,-7.1036635860069435,1.3417329498533939
514,公司0514,批发零售,A,3.3947959417580855,0.020918916145188912,0.10767534765789329,,-6.8941532869465645,-0.2721341809915457,,0.09747121118077977,2.3416188639288786,10.424634027372557,3.2660395344294995,13.046307202255827,-8.319444440040199,3.1143982401380343
432,公司0432,批发零售,A,2.2729247266486134,0.050215513819360326,0.17110681979257134,6.559789488983128,-6.405415493378071,-9.43555747836987,,0.14265288593667896,1.658337654457018,7.509284977573014,4.72717535441029,7.785409397177375,-8.659376544058134,3.5860331973934576
6,公司0006,电气机械,A,1.477604294864437,-0.05028530864408145,-0.10238144252684814,38.34203497073447,-0.36060109708441956,,,0.03009069823567526,2.038246865264398,5.185590623065986,4.534221681836472,16.724002224188357,-6.990043416499862,1.5628240846741757
92,公司0092,电气机械,A,1.4951234148603407,-0.0018198075036729745,0.05820349686542513,26.516094120191035,5.331188883713567,-29.365205955368946,,0.08668013442242611,2.9018099224073235,10.294360036115371,4.868051137868553,7.138852310777591,-9.198372747580061,4.1478039261476365
406,公司0406,批发零售,A,2.6628152727047927,-0.011735812904816876,-0.10308458968975591,49.847829973485574,12.383678623384744,,,0.05212041061757927,2.028778437053888,8.375858302350847,7.569432680925646,16.435436122154385,-8.489218326656767,3.192598378213387
744,公司0744,计算机软件,C,4.7432408030608615,-0.03293368184664147,0.09590089603523762,89.74404895561347,,,,0.13417311532382473,1.283597150986542,9.960256201671058,9.512671205604754,10.548635721547967,-9.460746031412276,3.7804781348283667
552,公司0552,化学制品,A,3.6219017295799913,-0.07300438406966639,-0.04204984758583155,-64.15232531927164,-13.878832258489831,-7.583936913467235,,0.09948410450216523,,0.19502499043154797,0.8269410722349647,9.375646063174456,-7.014559203522969,1.7815763385343888
258,公司0258,交通运输,A,2.131559976994027,0.02695747427862841,-0.03240839998953926,76.9398980779348,7.802221277794147,4.901128371351925,,0.15353295759174826,6.901868006239693,10.38390126078704,8.221491235891163,9.429941548479437,-8.597741553613405,2.9631796050624577
722,公司0722,计算机软件,A,3.7029959983501572,-0.0681174836877644,0.027473959793840923,25.01140710105847,13.30080275841545,16.747039063637637,4.0009937200917705,0.1861248837958293,2.3070254531831083,2.2134014254771546,6.188194554534965,7.167904958566507,-6.9275229184053195,1.6423692288919955
800,公司0800,交通运输,A,2.156520790907647,0.0018544083464027607,-0.01788154466665568,47.09656437024485,0.9108034282468065,-10.55546132990575,,0.06320275211486293,3.321127354497044,10.733112949216238,4.8763292197532735,8.245897255341907,-8.689943803156716,3.3609268554113036
262,公司0262,批发零售,A,1.789511504495538,-0.029245969492080102,0.17561513819964597,,13.223708998289695,-2.6729943115530688,4.55038538281601,0.24037255113787132,,6.672308874732691,1.6796321585601448,11.617578274347542,-8.069294735473708,2.6463184331756913
826,公司0826,食品饮料,A,6.408247833104187,0.06678242584177967,0.03178241578845656,-52.88658112689741,-1.2989361092602159,12.298257021214631,,0.12943382869427916,,7.564269684090418,3.55656790640387,32.928261616200935,-7.575511639356458,2.222789368376399
209,公司0209,食品饮料,A,3.4263412597227925,0.048098758924880636,0.15191772249061025,11.280292364336958,7.172026878474893,12.204580018577156,11.39611540620048,0.3601462878431116,4.249239927730376,13.298809759318035,7.248349608630752,20.625539069929264,-9.749398943984364,4.015917840402004
519,公司0519,食品饮料,A,2.068966296840648,0.013433290175534074,0.03607566436376772,22.787765563448865,-6.921255084148596,-1.7416012951668904,7.6926732584762245,0.07063596096351815,2.8921929325136198,9.47897781752571,5.3284421381014955,14.443002759892646,-9.3903982600225,3.9251692891733163
298,公司0298,交通运输,A,2.5900785143844396,0.049189591209438846,0.13639562825101884,44.757203572548065,2.4178431722154703,7.053394912840703,,0.0750263082084077,2.453258822569384,6.632727372152098,1.3654880295292973,12.751283344252727,-8.715348641108855,3.805168759889692
647,公司0647,房地产,A,1.362753695596898,0.11033626342262867,0.13977834718636306,-11.729546213531052,-12.35602723844658,0.810934200326902,,0.07009589773923597,2.904577273332778,4.926255821828329,3.620586182752416,12.671491634175766,-8.519211371118933,3.188028864618438
54,公司0054,电气机械,C,3.0585942319892854,-0.011384826738417883,0.1602332973709584,-50.36245362465373,-9.92489870558962,-2.2476550244777656,,0.09136516412977089,2.0012703911638012,1.263637348543802,1.8622698169805387,7.779028901331395,-7.721797635535025,2.5694866876506692
49,公司0049,专用设备,B,1.212639263062461,0.03366227457716084,0.036089346787550367,63.03644650939842,3.846457514579959,8.405888325509162,,0.035350031496740666,1.8207404617288618,5.21290150876191,2.1116607702458703,8.71224344535951,-8.92176601854313,3.1302205390407423
838,公司0838,货币金融服务,A,3.409278418213838,0.008031592904939482,0.10333978502366277,8.242124599336456,,-9.079152456929775,7.790128747153685,0.23791937219781684,1.0407194337203522,3.407040670133961,-0.8622710394481548,8.916360827290207,-7.420423374018415,2.195157229540441
159,公司0159,电气机械,A,1.8436718270427652,-0.04984207794581663,0.07885696946827378,-33.67636637493746,12.263370480493581,-3.8950855108135105,,0.22153655713049134,2.4220028912932174,2.615418246275152,-1.1429889212153745,8.22348448026047,-7.133039102968743,1.6232638106903508
792,公司0792,食品饮料,A,2.012305151585178,-0.008157640449085086,0.09798992595339084,-3.3557539907753196,,-107.84621236727546,-2.8941412665057964,0.1433626320523192,4.15661476545298,6.358070292522209,5.533927051514358,9.121871870545545,-8.144506468048306,2.480007246542738
601,公司0601,化学制品,A,1.61217536886824,-0.009267836815481994,0.10838362137419605,64.21287091731467,-2.0922381189230403,4.775365938056029,,0.14695935707035043,1.3293473866360195,12.230362762291708,5.069604793364821,9.00736700393399,-9.235135158100075,3.989895577239466
542,公司0542,房地产,A,1.8351532032469784,0.032284133008382995,0.0329282702350174,13.366917265519007,8.841448538060217,22.406269735333296,21.178355765393533,0.10059255096394963,3.3913359964549685,1.0471000365711398,0.6372914045709006,4.0860098858955025,-7.777163915902968,2.8697205601523454
653,公司0653,电气机械,A,2.7856315085164582,0.021306390453940435,0.00768436072968676,-20.812888691691995,0.8328378926099897,-0.9839824695246433,,0.09213891394144667,7.681545765951473,5.465979864120029,3.615705759286886,6.744829310154015,-6.785035888385581,1.4306128056769918
68,公司0068,交通运输,B,2.4947239950282993,-0.03115978475991614,0.07124039337160586,,4.159337718677267,-1.857285955444449,-1.7611020807405393,0.3171681828129099,6.355608301194236,-0.22890112663513862,1.855560504421883,8.401801870264912,-5.63426600775317,0.8647319595738756
46,公司0046,房地产,A,4.856513308582354,0.03435867724187924,0.2281718862928233,41.05433622469228,-7.648553215949521,14.109900277084439,,0.04765346631203647,,5.926731494889014,5.3997733844057585,9.691612924973493,-8.495742153437229,2.8794078154159997
76,公司0076,医药制造,B,1.731864880490778,-0.03571740870635232,-0.023361314360601723,0.3924162881937008,23.63347812369378,12.769536906426964,,0.1882955095838212,4.422067391067529,-3.380791416857222,-1.594086566231183,15.810658271680035,-5.8467251038125685,1.0072943890164119
19,公司0019,房地产,A,3.2596336087747435,-0.019027950393327664,0.028921533403610932,-11.303588114632255,14.677175624611742,16.03443034585067,,0.28608118867610244,6.017312678284933,5.472655345547134,5.371780995855005,8.731193647554484,-7.556787757642371,2.2026439389395245
838,公司0838,电气机械,A,2.1696220200986382,-0.04887752174194303,-0.10007733865558291,,3.3562857170442597,4.140291541383674,,0.11540637634062227,4.007974456270901,6.964911825010663,5.685116403178014,38.2311735017059,-7.654949643154287,2.3470923060254054
403,公司0403,货币金融服务,A,1.6929939032161505,-0.048455925334530275,-0.037353354454182,-14.477435527045309,2.245212628687077,11.397496469633271,,0.09226514229487387,3.7807988655121094,3.1295132769370175,0.6050312179335404,9.183572198016574,-6.684447222939889,1.739780997604791
113,公司0113,批发零售,A,2.633214975463832,-0.08158080309078497,-0.28746782382274805,-40.85491346185634,-7.695699303711048,13.511363088635653,,0.08367584403041244,2.9700835063964317,-2.867818735317,0.9897354606930353,13.698936796052482,-5.837929348374395,0.726237488016995
284,公司0284,食品饮料,A,1.038053144933002,-0.02820070095148678,-0.10671022907813268,-20.94574403665385,,1.244180924943428,,0.051733045926085276,1.9489970958156448,4.007552467216645,3.454286875972456,4.746234914537062,-7.161960390169528,1.9470993514500148
131,公司0131,计算机软件,A,4.818778960666921,0.01101220040578308,0.1772097221618885,65.12453775100428,,-3.793252941252142,,0.059341818057521804,,7.558754045929214,5.75371414673619,13.485710977998867,-11.208266194757229,5.436038929804464
813,公司0813,交通运输,A,2.448933864310011,-0.014602310252711928,-0.05625083208441302,60.45928248927903,9.271465167819764,1.24182136603104,,0.05021449631686191,4.114753912638477,5.847396513511174,7.459656305367391,18.14090988290798,-7.912815084542142,2.723836916148749
707,公司0707,专用设备,A,3.5709280020637406,0.00927820232797443,-0.019155254397515246,3.7470772337045255,,6.3348398856561685,,0.1662951305177021,3.035245414272059,6.5982855898896124,5.08718977755645,5.514515715668148,-8.183652307407712,2.9710146560194226
7,公司0007,医药制造,A,2.225436327526154,-0.0049573812955192205,0.10598228440762275,,3.3105859673284703,-1.9457731625916324,,0.04954397784803106,2.1683256222413236,4.258458313624471,4.402991544083707,5.156167401244684,-9.377265721453142,4.133869361011253
272,公司0272,交通运输,A,2.6404838311313568,-0.0008041079306360544,-0.14558523080239083,65.74837934169821,12.755218322193707,5.269535064502945,,0.11130156465172589,11.344299457490552,6.687307556924059,3.3686038040466864,19.55133334765745,-7.007507604404562,1.0040625432387746
591,公司0591,计算机软件,A,2.3649765228024724,0.0014501126372194265,0.18977167232800796,21.740930766642244,-15.992715222163602,-2.722287044554422,,0.10091670653677479,,5.693311066848116,5.69604199215316,8.425928080086026,-9.578911967952216,4.185704080794056
370,公司0370,批发零售,A,2.2671739878531754,0.058757754409412506,0.09012561513365817,,-8.99987454617817,-10.178829869600808,,0.12443452594508687,1.9006742739822569,5.787279785222843,-0.5556275914832813,4.384084780880058,-7.655730901582185,2.1835082715294583
201,公司0201,计算机软件,A,2.75406581311243,0.06010653513311086,0.09194070624922476,-11.304499720113498,-10.748025046142967,-16.638008158570614,,0.28136465498870816,3.728177804383287,5.351452900795834,4.027481631984604,12.538366140473993,-8.128474705872348,3.1574622548490154
369,公司0369,房地产,A,1.77554492511757,-0.0530445730359175,-0.11367115419202428,8.457901529850993,8.381531337505951,8.958283564940023,,0.06156857462572735,3.1139669126701515,2.2894217358865863,3.1697791905999506,30.922648360113687,-8.374469373185013,2.9178772077296586
384,公司0384,化学制品,B,7.382929322889797,-0.08710520254043769,-0.17564358287408993,61.936041029719206,-6.286227320613989,9.016202837114493,,0.1896765743238481,4.622836621834466,7.730591672079001,3.367824796041988,45.211187802172034,-8.465188219143963,2.997943362513399
630,公司0630,计算机软件,A,1.3245736620088828,0.05149074186604392,0.34954053602046975,36.01585051215616,3.8721659695202906,1.3373066687431376,,0.14348721337913256,2.4650386175546517,6.8045820208725045,5.0795379085070795,6.650065281042895,-10.115632386273852,4.073754107261056
499,公司0499,计算机软件,A,1.4798808896525375,0.05677038437762168,0.24325763521269056,49.46130735906131,5.546932976100777,12.542620412297365,,0.04322549787375582,3.4341704674437996,10.76104697077298,5.108656611277815,3.700564531607209,-10.17604500305165,4.3683132085531495
425,公司0425,计算机软件,A,3.685712489811155,0.04135544014440508,0.06543707980500361,2.627428248946991,-7.851817442915764,-13.120673961405593,,0.2009877984892111,2.1581086019030113,9.639453964563948,5.072089748338679,8.739705451203346,-9.447225434808038,3.9470747521054914
553,公司0553,化学制品,A,2.211906674245905,0.04363964232235433,0.0667372743595876,-2.988695692999535,-6.855834402299552,7.0169233724379705,4.493129958850288,0.13850715070890285,1.869455092750902,8.291288993152666,2.496651872846486,10.577436427019315,-8.369792793340274,2.714442496524336
731,公司0731,交通运输,A,1.8464209835666479,-0.007764564359442835,0.07678351381383705,-16.50791665991102,0.13617710288094909,-7.016354814055909,,0.08861969974478999,3.604499559124417,1.2565936715401462,1.0189346129005215,9.0414551407883,-8.202648427170892,2.7776281869723585
83,公司0083,房地产,A,3.268781679421211,0.060979571565143234,0.044254558540949285,-12.84687099261344,-1.2838904211602904,13.929268605406856,10.668652434582095,0.051371022782766645,1.9478640682477741,2.7892474742903257,4.985551231697474,14.525398341666113,-9.705873465392111,3.8255843987968223
446,公司0446,货币金融服务,A,2.064871995592583,-0.016345438805135497,-0.22916315381952407,,15.506685692061764,13.34152711877724,,0.091970774816537,5.760607123016683,0.4924508243903811,4.064018313151722,11.47386148664381,-8.093277965636666,3.0615253668955744
681,公司0681,批发零售,A,1.9749927242548688,-0.02196038672383489,-0.014945276459367555,8.26684572410539,16.071026139400132,13.003503756784163,,0.2740187345153466,2.3733755601163495,4.238734403615523,3.113294233642547,21.014303895233578,-7.488717719205826,2.4588981845455407
262,公司0262,房地产,A,4.121960710601739,0.03269630574998448,-0.015039459006653336,47.4108904428938,0.7851506496267309,-12.674119282085535,,0.1830959028581871,2.8195408871878556,6.16003928268661,1.3121401659767407,11.435299469440562,-8.35873649599228,2.5403626002479416
780,公司0780,房地产,A,3.0142455839260918,0.002402421577121382,-0.06742451057730825,28.747280055663634,3.5497385523499028,3.8943176895961464,,0.04928621971381264,4.33237052224411,5.830312972276148,3.614002861877622,7.906346413342821,-8.346077601600843,3.128156997844763
175,公司0175,交通运输,A,2.0242366072222766,-0.009538600857131988,-0.04077963979851027,33.25554868061752,,16.508506554710916,,0.06910303952672156,2.3045373694129156,2.2911710953649713,2.8148007630124,4.06061219974738,-8.082448853538281,2.537287464262059
32,公司0032,交通运输,B,2.4367186816119433,0.032337329709502274,0.0639708714294439,,-6.216750113198435,,,0.108794173525104,3.988969656228691,8.486744803124868,8.397252901521423,12.120352945727364,-9.225919350189155,4.039157554288577
679,公司0679,计算机软件,A,1.5218907768530825,-0.025552924025870963,-0.138873835548364,12.744161361455557,-5.966994392565768,-1.7429188798012043,3.6063551901576947,0.05722643420902672,1.6893246440299023,4.664859641900881,5.484619786745389,4.963266008047823,-9.302557464984085,4.223296220410527
687,公司0687,交通运输,A,3.542498728206838,0.027850040467083604,0.045671182808242186,-37.08622725984247,,-2.273944463497978,,0.14803521714397397,5.4599033204397704,1.1564154990566533,0.9385677296854924,16.514745883359247,-8.51436935139124,3.2855420607386105
198,公司0198,食品饮料,A,6.05105090767355,0.013583949599105763,-0.10613847290038078,18.717031629980738,15.630780276436848,9.824385991162654,,0.08879410928357184,,10.63188047870932,6.227242044989594,17.140795340589428,-9.699315127316643,4.61016022385968
894,公司0894,医药制造,A,4.509170974950008,-0.06137966283681507,-0.01188301655810196,43.41104084634674,7.213465631808916,14.043827082973365,,0.11085492657638539,6.771499548991825,5.382635040318536,2.391691952847097,13.502624494947458,-9.348133635095298,4.027195883761636
548,公司0548,房地产,A,3.8027653972536553,-0.020809501605948008,-0.1605370433220585,12.986246964203328,8.826512817414706,14.937337178978785,,0.12180073793578444,2.7226628663702614,6.714097921061073,4.885531743656205,14.376076815445051,-7.400657741142708,2.2931950345265166
33,公司0033,化学制品,B,1.8613921308887762,0.10106733620119827,0.28060380657820705,20.94059079951132,0.6801298692504401,17.746088217822546,,0.11125398291042575,2.279885179393866,7.924936334189955,4.064494911501813,12.650448651368261,-9.503816493942528,4.170203429530507
541,公司0541,货币金融服务,A,1.8746351834031392,0.06231183206229825,0.21310849401767284,15.289767481222896,-13.327289824796527,,2.5859332776989405,0.06652419577319542,1.7767579612784712,4.85744165242225,-1.227849605451992,9.657775205143016,-9.52915152510776,4.021510517999866
314,公司0314,专用设备,A,4.60747820294034,0.005939403835912134,-0.010576307984519466,-42.81359951333053,,-10.910544841146145,,0.13015563837804167,2.334278947923786,0.14481603384755823,1.8123784373722973,6.0325751004755945,-6.044938352980513,1.0371165090539232
866,公司0866,医药制造,B,4.157897218994674,-0.010769249647469305,-0.07733215789765005,-16.629751774394595,-6.980400371440176,-14.961056737107327,,0.08628172973938183,1.7768879684350054,1.953686718827432,3.188794005384239,18.027128255464085,-7.860885137276781,2.3137596495763764
247,公司0247,食品饮料,A,4.504500538915478,0.040616808914595105,0.20791415734334684,,-2.001667316495749,-5.019826283626545,,0.17444244709983045,11.123390199331709,9.30431812964496,0.8420707022799784,14.04379802213062,-8.10112928382232,2.8664792613770147
81,公司0081,医药制造,A,2.165960775440943,-0.007453662752467408,0.03264810050488191,,14.350955532864708,3.0365610986002665,,0.12388643533530729,5.908838144527715,3.095123400933396,2.2166817344808285,18.22434370514588,-6.41469926465037,1.5535348222232965
788,公司0788,批发零售,A,2.2111507887590656,0.07713721874151765,0.21527061899948124,-2.7990705980821105,1.5910542992050327,-4.200080694778068,,0.04115976440229892,3.287417901427252,3.648458477132083,0.8877171352964349,9.482608102792891,-7.066775926166533,1.724404894144033
187,公司0187,专用设备,A,1.517373882395541,0.04864578796065114,0.1959399046839359,-8.400713844640709,,10.589440393161373,,0.12837074081810645,,4.432041819107355,3.6252250652792775,5.218173160325135,-7.5149475107833705,2.3978526460980785
295,公司0295,专用设备,A,4.1119535166393355,-0.0005881080732291627,-0.06291737397649408,-4.881028931179344,13.63157714535263,24.841388627202544,6.354336480089884,0.1289314087463614,,4.39971998447876,6.064434271305263,19.900242135749956,-8.932096750519776,3.4971373614280052
595,公司0595,批发零售,A,8.79175926200238,0.03616487803100907,0.13284986021428952,-27.02055826234036,-4.390152481665684,,,0.12440037143355964,2.0814212414969053,5.289638351620443,0.5049253368481206,23.353481323296556,-9.699934942017018,4.072127189744269
296,公司0296,专用设备,C,1.2042606885133762,0.005577862236444103,0.1648060974590885,-9.719366512057546,1.993478244057681,-30.82493146650185,1.8170714785684485,0.11706641869777648,3.301690975109847,5.069409276751756,4.299234429546752,6.334837589636135,-5.778162554557535,1.1105805336805479
298,公司0298,食品饮料,A,1.1667555282040072,-0.009967665013197333,-0.009980141383364727,15.932235059930534,9.80809842918519,,,0.10301739180433928,9.322119646462014,7.20728051227303,3.9451724789456257,9.042373129942053,-8.225435011695705,2.4061330954208167
446,公司0446,货币金融服务,A,1.27057459628695,0.04591465592766951,-0.0005186238273268973,14.731851720654593,-3.868903926768718,9.526073915171635,,0.23058042057056619,4.461460991457301,5.457564169178514,5.185377271733481,3.7166287645075027,-7.042652216889744,1.8619783762125375
116,公司0116,批发零售,A,2.538044734461574,0.004863292975489795,-0.04722987689729119,60.47816392581394,,-5.647583210736548,,0.08216823671296752,2.7636066836640527,11.652014202409013,8.005888139528114,6.455264369604873,-9.149179877265222,3.994407472189639
488,公司0488,专用设备,A,6.291522651093843,-0.015025001584250988,-0.0028956006031135573,,16.25092518406406,-13.934474678922243,,0.08979757809154931,2.1576569863877397,6.0111945023078075,4.088921944347264,12.267046034670846,-8.693831189205072,3.6464381412563434
805,公司0805,货币金融服务,A,2.4141731264453816,0.012991870788699785,0.2207645336144976,-4.172258682638967,13.769533798984476,9.55063065593427,,0.0678297371592327,1.273878851883411,5.116747723590819,3.3420346954307565,8.724277605055224,-8.310133416291665,3.4005030663031737
893,公司0893,化学制品,B,3.56706260290805,0.03333503953198583,-0.053309358256210554,27.379139107641777,,17.938027166027666,,0.16022057367245318,5.758998958200774,3.940318480859287,5.584043956638353,13.791466553201756,-9.267409704234238,4.028532091813882
658,公司0658,交通运输,A,4.119278603121794,0.02656261426800287,0.028670106573300637,23.604215078025153,5.199507880069544,0.4092485677561917,3.164959940462304,0.10797578936344633,1.8564845524563944,7.309916405574196,5.520531665303629,23.724988749750235,-9.453423733189918,3.685859815451692
534,公司0534,交通运输,A,2.779108766595977,0.015745701002121058,0.15663777835574424,,12.952253824077603,,,0.09991245189067223,2.468275921411468,11.936328734687764,5.615391412478625,12.234999696074278,-7.205346863049947,2.1901476562650433
201,公司0201,计算机软件,A,5.64899215014275,-0.030827705612660662,0.032887087529962285,47.238370817191054,-6.725814968692058,-13.187479564460576,,0.1524478591903292,1.7366825857815926,7.492747127099465,1.475614357256033,22.638167538761284,-8.836811050510999,3.733445603915377
785,公司0785,化学制品,A,4.582534381494943,0.009631115059807602,0.04349455304935992,-30.840750837140973,,12.389214143721397,,0.08973710864014658,,4.6978840005146045,5.800513779520821,13.273815742207608,-7.138185746908558,1.789428648600156
86,公司0086,批发零售,A,1.9070065422727032,0.03241542403322554,0.1487832284343421,19.20382134692654,-18.53322312289744,-12.027064736267544,2.8323890783979397,0.06369399881779718,9.474581960946523,6.018415904785173,2.625474975010753,7.627092190871157,-9.008775554406348,3.576664000282828
639,公司0639,化学制品,A,3.039086663252995,-0.03624560300391172,-0.0572064113804895,-34.62602726107333,1.4346800848550894,-6.667172882673707,,0.28509052076882324,3.6358696032633326,-0.251214619196249,0.7276559706977793,20.07847545396923,-6.206304628993627,1.1693365092485963
758,公司0758,专用设备,A,1.7925912971115272,0.020816661984240262,-0.04001374339599492,-0.8894289117514909,2.4926714360160878,9.227225652551896,,0.08735799877837204,3.973484079600414,5.298433079012556,1.7489267874402303,8.397907639863885,-8.144417358207356,3.0191199457302424
418,公司0418,电气机械,A,1.377834680810345,-0.030612691620367605,-0.19029896236280774,20.933980712157346,-19.60727714402153,,,0.16300680954571115,2.2756016413737425,-2.08046558773613,1.5528963286561877,10.128016355217726,-6.771462506960467,1.5124603391964146
513,公司0513,专用设备,A,2.1457316791880703,-0.02580888010630119,-0.03227989211873064,,12.548627089407537,27.480136119827577,0.6342709053977242,0.20584227524291415,6.316754572239863,6.814295063048777,5.48572528554181,9.546597745333013,-6.882000684740522,1.5337325415081966
730,公司0730,计算机软件,A,1.0840610405698146,0.02854727770044071,-0.0006852253496311411,3.1941089329685504,,,,0.12538935621452207,4.958623180464354,4.020253051962422,1.5874037891287576,9.797918867413413,-8.48484317063447,3.1927543946988144
836,公司0836,电气机械,A,2.8836230170825083,-0.014174077916751859,0.07926083301959827,188.1647855527483,,15.86264261516773,,0.09230843322040085,4.236522137762701,6.268666656583178,5.2199884871002515,10.748416411705396,-8.93133749083643,3.4577462315861043
30,公司0030,专用设备,A,4.618696156597393,-0.056749747273385116,-0.13892214622623372,,-6.270384221764604,-24.330316250911476,,0.10864226955482689,2.719920812035539,5.378287584080885,5.941415502905493,156.57518357895168,-8.2095567079123,3.0989617828288742
465,公司0465,货币金融服务,A,1.6299223165317025,-0.09104330218268519,0.021980209181529556,17.61013564421105,1.7443868199021484,,,0.14599989940877567,3.4616414459712566,2.32285543455571,8.346811154650071,16.507716331042083,-8.110802635810728,2.711960329564638
369,公司0369,食品饮料,A,3.9049384504588045,0.028549526265472823,-0.08652852898905068,-70.70804745231634,5.9520868433247465,33.584197912982845,,0.30376085247685947,9.312227421652873,-2.638474010144222,0.7999706211290236,15.948080927971274,-6.7734787740347855,1.4877103313531002
208,公司0208,货币金融服务,A,1.8059194058500292,-0.09981334419192722,-0.22126611030676102,,8.721989421394348,,,0.07256662768404647,1.3105871657627297,-0.11523637216262417,-0.8441728308700589,6.492285340773126,-5.095011645818882,0.0680946110613033
